Epoch: 1 | Iteration number: [10/4518] 0% | Training loss: 0.7603682339191437
Epoch: 1 | Iteration number: [20/4518] 0% | Training loss: 0.7255585998296737
Epoch: 1 | Iteration number: [30/4518] 0% | Training loss: 0.7139191488424937
Epoch: 1 | Iteration number: [40/4518] 0% | Training loss: 0.7083335593342781
Epoch: 1 | Iteration number: [50/4518] 1% | Training loss: 0.7047539019584655
Epoch: 1 | Iteration number: [60/4518] 1% | Training loss: 0.702525211373965
Epoch: 1 | Iteration number: [70/4518] 1% | Training loss: 0.7009929708072118
Epoch: 1 | Iteration number: [80/4518] 1% | Training loss: 0.6997835531830787
Epoch: 1 | Iteration number: [90/4518] 1% | Training loss: 0.6988037129243215
Epoch: 1 | Iteration number: [100/4518] 2% | Training loss: 0.6980661988258362
Epoch: 1 | Iteration number: [110/4518] 2% | Training loss: 0.697386494549838
Epoch: 1 | Iteration number: [120/4518] 2% | Training loss: 0.6968444774548213
Epoch: 1 | Iteration number: [130/4518] 2% | Training loss: 0.6964302108838007
Epoch: 1 | Iteration number: [140/4518] 3% | Training loss: 0.6960839109761374
Epoch: 1 | Iteration number: [150/4518] 3% | Training loss: 0.6957508885860443
Epoch: 1 | Iteration number: [160/4518] 3% | Training loss: 0.6954714149236679
Epoch: 1 | Iteration number: [170/4518] 3% | Training loss: 0.6951611666118398
Epoch: 1 | Iteration number: [180/4518] 3% | Training loss: 0.6949019031392203
Epoch: 1 | Iteration number: [190/4518] 4% | Training loss: 0.6946943097992947
Epoch: 1 | Iteration number: [200/4518] 4% | Training loss: 0.6945067957043648
Epoch: 1 | Iteration number: [210/4518] 4% | Training loss: 0.6943101457187107
Epoch: 1 | Iteration number: [220/4518] 4% | Training loss: 0.6941188777034933
Epoch: 1 | Iteration number: [230/4518] 5% | Training loss: 0.6939898301725802
Epoch: 1 | Iteration number: [240/4518] 5% | Training loss: 0.6938477645317713
Epoch: 1 | Iteration number: [250/4518] 5% | Training loss: 0.6936809048652649
Epoch: 1 | Iteration number: [260/4518] 5% | Training loss: 0.693578978914481
Epoch: 1 | Iteration number: [270/4518] 5% | Training loss: 0.6934799585077498
Epoch: 1 | Iteration number: [280/4518] 6% | Training loss: 0.6933808092560086
Epoch: 1 | Iteration number: [290/4518] 6% | Training loss: 0.6932797557321088
Epoch: 1 | Iteration number: [300/4518] 6% | Training loss: 0.6931919602553049
Epoch: 1 | Iteration number: [310/4518] 6% | Training loss: 0.6930802095320917
Epoch: 1 | Iteration number: [320/4518] 7% | Training loss: 0.692996277846396
Epoch: 1 | Iteration number: [330/4518] 7% | Training loss: 0.6929109602263479
Epoch: 1 | Iteration number: [340/4518] 7% | Training loss: 0.6928420541917577
Epoch: 1 | Iteration number: [350/4518] 7% | Training loss: 0.6927622357436589
Epoch: 1 | Iteration number: [360/4518] 7% | Training loss: 0.6926717874076631
Epoch: 1 | Iteration number: [370/4518] 8% | Training loss: 0.6926207257283701
Epoch: 1 | Iteration number: [380/4518] 8% | Training loss: 0.6925481215903634
Epoch: 1 | Iteration number: [390/4518] 8% | Training loss: 0.692464585793324
Epoch: 1 | Iteration number: [400/4518] 8% | Training loss: 0.6924054405093193
Epoch: 1 | Iteration number: [410/4518] 9% | Training loss: 0.6923303531437386
Epoch: 1 | Iteration number: [420/4518] 9% | Training loss: 0.6922656260785602
Epoch: 1 | Iteration number: [430/4518] 9% | Training loss: 0.6921992999176646
Epoch: 1 | Iteration number: [440/4518] 9% | Training loss: 0.6921589237722483
Epoch: 1 | Iteration number: [450/4518] 9% | Training loss: 0.6921323641141256
Epoch: 1 | Iteration number: [460/4518] 10% | Training loss: 0.6921042016018992
Epoch: 1 | Iteration number: [470/4518] 10% | Training loss: 0.6920604751465168
Epoch: 1 | Iteration number: [480/4518] 10% | Training loss: 0.6920220962415139
Epoch: 1 | Iteration number: [490/4518] 10% | Training loss: 0.6919659849332304
Epoch: 1 | Iteration number: [500/4518] 11% | Training loss: 0.6919190728664398
Epoch: 1 | Iteration number: [510/4518] 11% | Training loss: 0.6918623585326998
Epoch: 1 | Iteration number: [520/4518] 11% | Training loss: 0.6918325125024869
Epoch: 1 | Iteration number: [530/4518] 11% | Training loss: 0.6917924112868759
Epoch: 1 | Iteration number: [540/4518] 11% | Training loss: 0.6917493058575525
Epoch: 1 | Iteration number: [550/4518] 12% | Training loss: 0.6917129205573689
Epoch: 1 | Iteration number: [560/4518] 12% | Training loss: 0.691664473925318
Epoch: 1 | Iteration number: [570/4518] 12% | Training loss: 0.691627204731891
Epoch: 1 | Iteration number: [580/4518] 12% | Training loss: 0.6916040518160524
Epoch: 1 | Iteration number: [590/4518] 13% | Training loss: 0.6915737403651415
Epoch: 1 | Iteration number: [600/4518] 13% | Training loss: 0.6915372849504153
Epoch: 1 | Iteration number: [610/4518] 13% | Training loss: 0.691488267456899
Epoch: 1 | Iteration number: [620/4518] 13% | Training loss: 0.6914791921454091
Epoch: 1 | Iteration number: [630/4518] 13% | Training loss: 0.6914676949145302
Epoch: 1 | Iteration number: [640/4518] 14% | Training loss: 0.6914389538578689
Epoch: 1 | Iteration number: [650/4518] 14% | Training loss: 0.6914142880989955
Epoch: 1 | Iteration number: [660/4518] 14% | Training loss: 0.6913901127649076
Epoch: 1 | Iteration number: [670/4518] 14% | Training loss: 0.6913730946049761
Epoch: 1 | Iteration number: [680/4518] 15% | Training loss: 0.6913407780668315
Epoch: 1 | Iteration number: [690/4518] 15% | Training loss: 0.6913128411424333
Epoch: 1 | Iteration number: [700/4518] 15% | Training loss: 0.6912759861775807
Epoch: 1 | Iteration number: [710/4518] 15% | Training loss: 0.6912397194916093
Epoch: 1 | Iteration number: [720/4518] 15% | Training loss: 0.6912195915149317
Epoch: 1 | Iteration number: [730/4518] 16% | Training loss: 0.691188838465573
Epoch: 1 | Iteration number: [740/4518] 16% | Training loss: 0.6911550171471931
Epoch: 1 | Iteration number: [750/4518] 16% | Training loss: 0.6911447595755259
Epoch: 1 | Iteration number: [760/4518] 16% | Training loss: 0.6911317931978326
Epoch: 1 | Iteration number: [770/4518] 17% | Training loss: 0.6911020119468887
Epoch: 1 | Iteration number: [780/4518] 17% | Training loss: 0.6910832901031543
Epoch: 1 | Iteration number: [790/4518] 17% | Training loss: 0.6910786451418188
Epoch: 1 | Iteration number: [800/4518] 17% | Training loss: 0.691069431528449
Epoch: 1 | Iteration number: [810/4518] 17% | Training loss: 0.6910472435715758
Epoch: 1 | Iteration number: [820/4518] 18% | Training loss: 0.691024120697161
Epoch: 1 | Iteration number: [830/4518] 18% | Training loss: 0.6910063100866525
Epoch: 1 | Iteration number: [840/4518] 18% | Training loss: 0.6909908465686299
Epoch: 1 | Iteration number: [850/4518] 18% | Training loss: 0.690966682363959
Epoch: 1 | Iteration number: [860/4518] 19% | Training loss: 0.6909517813560575
Epoch: 1 | Iteration number: [870/4518] 19% | Training loss: 0.6909289112721366
Epoch: 1 | Iteration number: [880/4518] 19% | Training loss: 0.6909052174199711
Epoch: 1 | Iteration number: [890/4518] 19% | Training loss: 0.6908758437365629
Epoch: 1 | Iteration number: [900/4518] 19% | Training loss: 0.6908504617214203
Epoch: 1 | Iteration number: [910/4518] 20% | Training loss: 0.6908333720086695
Epoch: 1 | Iteration number: [920/4518] 20% | Training loss: 0.6908201505308565
Epoch: 1 | Iteration number: [930/4518] 20% | Training loss: 0.690815088313113
Epoch: 1 | Iteration number: [940/4518] 20% | Training loss: 0.690809451582584
Epoch: 1 | Iteration number: [950/4518] 21% | Training loss: 0.6907776778622677
Epoch: 1 | Iteration number: [960/4518] 21% | Training loss: 0.6907674693812926
Epoch: 1 | Iteration number: [970/4518] 21% | Training loss: 0.6907583117485047
Epoch: 1 | Iteration number: [980/4518] 21% | Training loss: 0.690737088298311
Epoch: 1 | Iteration number: [990/4518] 21% | Training loss: 0.6907066792550713
Epoch: 1 | Iteration number: [1000/4518] 22% | Training loss: 0.6906908915638924
Epoch: 1 | Iteration number: [1010/4518] 22% | Training loss: 0.6906787672845444
Epoch: 1 | Iteration number: [1020/4518] 22% | Training loss: 0.6906724357137493
Epoch: 1 | Iteration number: [1030/4518] 22% | Training loss: 0.6906522317418774
Epoch: 1 | Iteration number: [1040/4518] 23% | Training loss: 0.6906401503544587
Epoch: 1 | Iteration number: [1050/4518] 23% | Training loss: 0.6906239291032156
Epoch: 1 | Iteration number: [1060/4518] 23% | Training loss: 0.6906153936431093
Epoch: 1 | Iteration number: [1070/4518] 23% | Training loss: 0.6906154142918988
Epoch: 1 | Iteration number: [1080/4518] 23% | Training loss: 0.690592969181361
Epoch: 1 | Iteration number: [1090/4518] 24% | Training loss: 0.6905751050065417
Epoch: 1 | Iteration number: [1100/4518] 24% | Training loss: 0.6905601575699719
Epoch: 1 | Iteration number: [1110/4518] 24% | Training loss: 0.6905509900402378
Epoch: 1 | Iteration number: [1120/4518] 24% | Training loss: 0.6905330133225237
Epoch: 1 | Iteration number: [1130/4518] 25% | Training loss: 0.6905240171778518
Epoch: 1 | Iteration number: [1140/4518] 25% | Training loss: 0.690518237624252
Epoch: 1 | Iteration number: [1150/4518] 25% | Training loss: 0.6905094014561695
Epoch: 1 | Iteration number: [1160/4518] 25% | Training loss: 0.6904926128942391
Epoch: 1 | Iteration number: [1170/4518] 25% | Training loss: 0.6904782396096449
Epoch: 1 | Iteration number: [1180/4518] 26% | Training loss: 0.6904679988400411
Epoch: 1 | Iteration number: [1190/4518] 26% | Training loss: 0.6904610856741417
Epoch: 1 | Iteration number: [1200/4518] 26% | Training loss: 0.6904495120048523
Epoch: 1 | Iteration number: [1210/4518] 26% | Training loss: 0.6904373692086906
Epoch: 1 | Iteration number: [1220/4518] 27% | Training loss: 0.6904246697660352
Epoch: 1 | Iteration number: [1230/4518] 27% | Training loss: 0.6904084522065108
Epoch: 1 | Iteration number: [1240/4518] 27% | Training loss: 0.6903953751248698
Epoch: 1 | Iteration number: [1250/4518] 27% | Training loss: 0.6903910706996917
Epoch: 1 | Iteration number: [1260/4518] 27% | Training loss: 0.6903755948657081
Epoch: 1 | Iteration number: [1270/4518] 28% | Training loss: 0.6903654133710335
Epoch: 1 | Iteration number: [1280/4518] 28% | Training loss: 0.6903562431689352
Epoch: 1 | Iteration number: [1290/4518] 28% | Training loss: 0.6903478672338087
