Epoch: 1 | Iteration number: [10/393] 2% | Training loss: 1.1025717198848723
Epoch: 1 | Iteration number: [20/393] 5% | Training loss: 1.0448484003543854
Epoch: 1 | Iteration number: [30/393] 7% | Training loss: 1.0208235879739125
Epoch: 1 | Iteration number: [40/393] 10% | Training loss: 1.0058233350515366
Epoch: 1 | Iteration number: [50/393] 12% | Training loss: 0.9942713904380799
Epoch: 1 | Iteration number: [60/393] 15% | Training loss: 0.9855904906988144
Epoch: 1 | Iteration number: [70/393] 17% | Training loss: 0.9792884741510663
Epoch: 1 | Iteration number: [80/393] 20% | Training loss: 0.9741384349763393
Epoch: 1 | Iteration number: [90/393] 22% | Training loss: 0.969451716211107
Epoch: 1 | Iteration number: [100/393] 25% | Training loss: 0.96559820830822
Epoch: 1 | Iteration number: [110/393] 27% | Training loss: 0.9620339848778464
Epoch: 1 | Iteration number: [120/393] 30% | Training loss: 0.958931665122509
Epoch: 1 | Iteration number: [130/393] 33% | Training loss: 0.9562033309386326
Epoch: 1 | Iteration number: [140/393] 35% | Training loss: 0.9536461327757154
Epoch: 1 | Iteration number: [150/393] 38% | Training loss: 0.9515149180094401
Epoch: 1 | Iteration number: [160/393] 40% | Training loss: 0.9493398994207383
Epoch: 1 | Iteration number: [170/393] 43% | Training loss: 0.9473185234210071
Epoch: 1 | Iteration number: [180/393] 45% | Training loss: 0.9455724355247286
Epoch: 1 | Iteration number: [190/393] 48% | Training loss: 0.943843999975606
Epoch: 1 | Iteration number: [200/393] 50% | Training loss: 0.942204342186451
Epoch: 1 | Iteration number: [210/393] 53% | Training loss: 0.9405281208810352
Epoch: 1 | Iteration number: [220/393] 55% | Training loss: 0.9390351663936268
Epoch: 1 | Iteration number: [230/393] 58% | Training loss: 0.9376053999299588
Epoch: 1 | Iteration number: [240/393] 61% | Training loss: 0.9362256459891796
Epoch: 1 | Iteration number: [250/393] 63% | Training loss: 0.9348164813518525
Epoch: 1 | Iteration number: [260/393] 66% | Training loss: 0.9335618188747993
Epoch: 1 | Iteration number: [270/393] 68% | Training loss: 0.9323016230706815
Epoch: 1 | Iteration number: [280/393] 71% | Training loss: 0.9310695539627757
Epoch: 1 | Iteration number: [290/393] 73% | Training loss: 0.9298321863700604
Epoch: 1 | Iteration number: [300/393] 76% | Training loss: 0.9287001748879751
Epoch: 1 | Iteration number: [310/393] 78% | Training loss: 0.9275631362392056
Epoch: 1 | Iteration number: [320/393] 81% | Training loss: 0.9264481451362372
Epoch: 1 | Iteration number: [330/393] 83% | Training loss: 0.9253078565453038
Epoch: 1 | Iteration number: [340/393] 86% | Training loss: 0.9242302579038283
Epoch: 1 | Iteration number: [350/393] 89% | Training loss: 0.9232026628085546
Epoch: 1 | Iteration number: [360/393] 91% | Training loss: 0.9222128679354985
Epoch: 1 | Iteration number: [370/393] 94% | Training loss: 0.9211737184911161
Epoch: 1 | Iteration number: [380/393] 96% | Training loss: 0.9202023408914867
Epoch: 1 | Iteration number: [390/393] 99% | Training loss: 0.9192430765200884

 End of epoch: 1 | Train Loss: 0.9166868427630902 | Training Time: 66 

 End of epoch: 1 | Eval Loss: 0.8803292233116773 | Evaluating Time: 17 
Epoch: 2 | Iteration number: [10/393] 2% | Training loss: 0.9702185153961181
Epoch: 2 | Iteration number: [20/393] 5% | Training loss: 0.9252885282039642
Epoch: 2 | Iteration number: [30/393] 7% | Training loss: 0.9092795471350352
Epoch: 2 | Iteration number: [40/393] 10% | Training loss: 0.9005632072687149
Epoch: 2 | Iteration number: [50/393] 12% | Training loss: 0.8952520537376404
Epoch: 2 | Iteration number: [60/393] 15% | Training loss: 0.8916086028019587
Epoch: 2 | Iteration number: [70/393] 17% | Training loss: 0.8891919672489166
Epoch: 2 | Iteration number: [80/393] 20% | Training loss: 0.8869162887334824
Epoch: 2 | Iteration number: [90/393] 22% | Training loss: 0.8845745722452799
Epoch: 2 | Iteration number: [100/393] 25% | Training loss: 0.8828976106643677
Epoch: 2 | Iteration number: [110/393] 27% | Training loss: 0.8812522091648796
Epoch: 2 | Iteration number: [120/393] 30% | Training loss: 0.879801885286967
Epoch: 2 | Iteration number: [130/393] 33% | Training loss: 0.8785498233941885
Epoch: 2 | Iteration number: [140/393] 35% | Training loss: 0.8773989583764757
Epoch: 2 | Iteration number: [150/393] 38% | Training loss: 0.8763568917910258
Epoch: 2 | Iteration number: [160/393] 40% | Training loss: 0.8753620143979788
