Epoch: 1 | Iteration number: [10/4518] 0% | Training loss: 0.7608631491661072
Epoch: 1 | Iteration number: [20/4518] 0% | Training loss: 0.7263637542724609
Epoch: 1 | Iteration number: [30/4518] 0% | Training loss: 0.7144944210847218
Epoch: 1 | Iteration number: [40/4518] 0% | Training loss: 0.7088654711842537
Epoch: 1 | Iteration number: [50/4518] 1% | Training loss: 0.7055194103717803
Epoch: 1 | Iteration number: [60/4518] 1% | Training loss: 0.7032797396183014
Epoch: 1 | Iteration number: [70/4518] 1% | Training loss: 0.7016578452927725
Epoch: 1 | Iteration number: [80/4518] 1% | Training loss: 0.7003637745976448
Epoch: 1 | Iteration number: [90/4518] 1% | Training loss: 0.6992996282047695
Epoch: 1 | Iteration number: [100/4518] 2% | Training loss: 0.6984467631578446
Epoch: 1 | Iteration number: [110/4518] 2% | Training loss: 0.6977835557677529
Epoch: 1 | Iteration number: [120/4518] 2% | Training loss: 0.697207668920358
Epoch: 1 | Iteration number: [130/4518] 2% | Training loss: 0.696700073664005
Epoch: 1 | Iteration number: [140/4518] 3% | Training loss: 0.6963278242519924
Epoch: 1 | Iteration number: [150/4518] 3% | Training loss: 0.6959339034557342
Epoch: 1 | Iteration number: [160/4518] 3% | Training loss: 0.6955879312008619
Epoch: 1 | Iteration number: [170/4518] 3% | Training loss: 0.6953198969364166
Epoch: 1 | Iteration number: [180/4518] 3% | Training loss: 0.695074044002427
Epoch: 1 | Iteration number: [190/4518] 4% | Training loss: 0.6948322826310208
Epoch: 1 | Iteration number: [200/4518] 4% | Training loss: 0.6946241143345833
Epoch: 1 | Iteration number: [210/4518] 4% | Training loss: 0.6944407667432513
Epoch: 1 | Iteration number: [220/4518] 4% | Training loss: 0.694285589185628
Epoch: 1 | Iteration number: [230/4518] 5% | Training loss: 0.6941533347834712
Epoch: 1 | Iteration number: [240/4518] 5% | Training loss: 0.694039470454057
Epoch: 1 | Iteration number: [250/4518] 5% | Training loss: 0.6939011154174805
Epoch: 1 | Iteration number: [260/4518] 5% | Training loss: 0.6937518200049033
Epoch: 1 | Iteration number: [270/4518] 5% | Training loss: 0.6936652898788452
Epoch: 1 | Iteration number: [280/4518] 6% | Training loss: 0.6935210941093308
Epoch: 1 | Iteration number: [290/4518] 6% | Training loss: 0.6933928610949681
Epoch: 1 | Iteration number: [300/4518] 6% | Training loss: 0.6932896610101064
Epoch: 1 | Iteration number: [310/4518] 6% | Training loss: 0.6932283991767514
Epoch: 1 | Iteration number: [320/4518] 7% | Training loss: 0.6931258831173182
Epoch: 1 | Iteration number: [330/4518] 7% | Training loss: 0.6930815442041918
Epoch: 1 | Iteration number: [340/4518] 7% | Training loss: 0.6930013626813889
Epoch: 1 | Iteration number: [350/4518] 7% | Training loss: 0.692936840397971
Epoch: 1 | Iteration number: [360/4518] 7% | Training loss: 0.6928695773084959
Epoch: 1 | Iteration number: [370/4518] 8% | Training loss: 0.69280901567356
Epoch: 1 | Iteration number: [380/4518] 8% | Training loss: 0.6927462301756206
Epoch: 1 | Iteration number: [390/4518] 8% | Training loss: 0.6926889421083988
Epoch: 1 | Iteration number: [400/4518] 8% | Training loss: 0.6926312355697155
Epoch: 1 | Iteration number: [410/4518] 9% | Training loss: 0.6925755920933514
Epoch: 1 | Iteration number: [420/4518] 9% | Training loss: 0.6925350052969796
Epoch: 1 | Iteration number: [430/4518] 9% | Training loss: 0.6924902897934581
Epoch: 1 | Iteration number: [440/4518] 9% | Training loss: 0.6924380322748964
Epoch: 1 | Iteration number: [450/4518] 9% | Training loss: 0.6923897771040598
Epoch: 1 | Iteration number: [460/4518] 10% | Training loss: 0.6923372534306153
Epoch: 1 | Iteration number: [470/4518] 10% | Training loss: 0.6923025189562046
Epoch: 1 | Iteration number: [480/4518] 10% | Training loss: 0.6922689174612363
Epoch: 1 | Iteration number: [490/4518] 10% | Training loss: 0.6922323745124194
Epoch: 1 | Iteration number: [500/4518] 11% | Training loss: 0.6921711815595627
Epoch: 1 | Iteration number: [510/4518] 11% | Training loss: 0.6921377062797547
Epoch: 1 | Iteration number: [520/4518] 11% | Training loss: 0.6921053874951143
Epoch: 1 | Iteration number: [530/4518] 11% | Training loss: 0.6920853519214774
Epoch: 1 | Iteration number: [540/4518] 11% | Training loss: 0.6920573788660543
Epoch: 1 | Iteration number: [550/4518] 12% | Training loss: 0.6920163479718295
Epoch: 1 | Iteration number: [560/4518] 12% | Training loss: 0.691984313087804
Epoch: 1 | Iteration number: [570/4518] 12% | Training loss: 0.6919548775020399
Epoch: 1 | Iteration number: [580/4518] 12% | Training loss: 0.691903577282511
Epoch: 1 | Iteration number: [590/4518] 13% | Training loss: 0.6918672318175688
Epoch: 1 | Iteration number: [600/4518] 13% | Training loss: 0.6918321296572685
Epoch: 1 | Iteration number: [610/4518] 13% | Training loss: 0.691794323628066
Epoch: 1 | Iteration number: [620/4518] 13% | Training loss: 0.6917588145502152
Epoch: 1 | Iteration number: [630/4518] 13% | Training loss: 0.6917165475232261
Epoch: 1 | Iteration number: [640/4518] 14% | Training loss: 0.6916943853721023
Epoch: 1 | Iteration number: [650/4518] 14% | Training loss: 0.6916639731480525
