Epoch: 1 | Iteration number: [10/393] 2% | Training loss: 1.0767467439174652
Epoch: 1 | Iteration number: [20/393] 5% | Training loss: 1.0173445999622346
Epoch: 1 | Iteration number: [30/393] 7% | Training loss: 0.992661694685618
Epoch: 1 | Iteration number: [40/393] 10% | Training loss: 0.9781396314501762
Epoch: 1 | Iteration number: [50/393] 12% | Training loss: 0.966666749715805
Epoch: 1 | Iteration number: [60/393] 15% | Training loss: 0.9575710992018381
Epoch: 1 | Iteration number: [70/393] 17% | Training loss: 0.9501231253147125
Epoch: 1 | Iteration number: [80/393] 20% | Training loss: 0.943608095496893
Epoch: 1 | Iteration number: [90/393] 22% | Training loss: 0.9377202722761366
Epoch: 1 | Iteration number: [100/393] 25% | Training loss: 0.9328379648923874
Epoch: 1 | Iteration number: [110/393] 27% | Training loss: 0.9285632447762923
Epoch: 1 | Iteration number: [120/393] 30% | Training loss: 0.9248253419995308
Epoch: 1 | Iteration number: [130/393] 33% | Training loss: 0.9213812731779538
Epoch: 1 | Iteration number: [140/393] 35% | Training loss: 0.9183948201792581
Epoch: 1 | Iteration number: [150/393] 38% | Training loss: 0.9157218174139659
Epoch: 1 | Iteration number: [160/393] 40% | Training loss: 0.9132134281098843
Epoch: 1 | Iteration number: [170/393] 43% | Training loss: 0.9109024615848765
Epoch: 1 | Iteration number: [180/393] 45% | Training loss: 0.90864404241244
Epoch: 1 | Iteration number: [190/393] 48% | Training loss: 0.9065583705902099
Epoch: 1 | Iteration number: [200/393] 50% | Training loss: 0.9045663571357727
Epoch: 1 | Iteration number: [210/393] 53% | Training loss: 0.9026664577779315
Epoch: 1 | Iteration number: [220/393] 55% | Training loss: 0.9008941238576715
Epoch: 1 | Iteration number: [230/393] 58% | Training loss: 0.8992000999658004
Epoch: 1 | Iteration number: [240/393] 61% | Training loss: 0.8975637927651405
Epoch: 1 | Iteration number: [250/393] 63% | Training loss: 0.8961664967536926
Epoch: 1 | Iteration number: [260/393] 66% | Training loss: 0.8948254942893982
Epoch: 1 | Iteration number: [270/393] 68% | Training loss: 0.8933680940557409
Epoch: 1 | Iteration number: [280/393] 71% | Training loss: 0.8920436876160758
Epoch: 1 | Iteration number: [290/393] 73% | Training loss: 0.8906097255904099
Epoch: 1 | Iteration number: [300/393] 76% | Training loss: 0.8893027285734812
Epoch: 1 | Iteration number: [310/393] 78% | Training loss: 0.888045399611996
Epoch: 1 | Iteration number: [320/393] 81% | Training loss: 0.8867740966379642
Epoch: 1 | Iteration number: [330/393] 83% | Training loss: 0.8855689393751549
Epoch: 1 | Iteration number: [340/393] 86% | Training loss: 0.8844102664905436
Epoch: 1 | Iteration number: [350/393] 89% | Training loss: 0.88341655424663
Epoch: 1 | Iteration number: [360/393] 91% | Training loss: 0.882332956790924
Epoch: 1 | Iteration number: [370/393] 94% | Training loss: 0.8812702974757632
Epoch: 1 | Iteration number: [380/393] 96% | Training loss: 0.8801707612840752
Epoch: 1 | Iteration number: [390/393] 99% | Training loss: 0.8790880984220749

 End of epoch: 1 | Train Loss: 0.8766366411711424 | Training Time: 68 

 End of epoch: 1 | Eval Loss: 0.8389367740981433 | Evaluating Time: 19 
Epoch: 2 | Iteration number: [10/393] 2% | Training loss: 0.9209806978702545
Epoch: 2 | Iteration number: [20/393] 5% | Training loss: 0.8779264658689498
Epoch: 2 | Iteration number: [30/393] 7% | Training loss: 0.8636308948198954
Epoch: 2 | Iteration number: [40/393] 10% | Training loss: 0.8560089021921158
Epoch: 2 | Iteration number: [50/393] 12% | Training loss: 0.8512947511672974
Epoch: 2 | Iteration number: [60/393] 15% | Training loss: 0.8480243275562922
Epoch: 2 | Iteration number: [70/393] 17% | Training loss: 0.8456674873828888
Epoch: 2 | Iteration number: [80/393] 20% | Training loss: 0.8432361796498299
Epoch: 2 | Iteration number: [90/393] 22% | Training loss: 0.8413510256343417
Epoch: 2 | Iteration number: [100/393] 25% | Training loss: 0.8396770310401916
Epoch: 2 | Iteration number: [110/393] 27% | Training loss: 0.8382677842270244
Epoch: 2 | Iteration number: [120/393] 30% | Training loss: 0.8370143458247185
Epoch: 2 | Iteration number: [130/393] 33% | Training loss: 0.8358732200585879
Epoch: 2 | Iteration number: [140/393] 35% | Training loss: 0.8348318862063544
Epoch: 2 | Iteration number: [150/393] 38% | Training loss: 0.8337964141368865
Epoch: 2 | Iteration number: [160/393] 40% | Training loss: 0.832901070266962
Epoch: 2 | Iteration number: [170/393] 43% | Training loss: 0.8322174033697913
Epoch: 2 | Iteration number: [180/393] 45% | Training loss: 0.8315196040603849
Epoch: 2 | Iteration number: [190/393] 48% | Training loss: 0.8307462874211763
Epoch: 2 | Iteration number: [200/393] 50% | Training loss: 0.82996687322855
Epoch: 2 | Iteration number: [210/393] 53% | Training loss: 0.8292181242079962
Epoch: 2 | Iteration number: [220/393] 55% | Training loss: 0.8285412601449272
Epoch: 2 | Iteration number: [230/393] 58% | Training loss: 0.8277257955592612
Epoch: 2 | Iteration number: [240/393] 61% | Training loss: 0.8270441653827826
Epoch: 2 | Iteration number: [250/393] 63% | Training loss: 0.8262556848526001
Epoch: 2 | Iteration number: [260/393] 66% | Training loss: 0.8255142899659964
Epoch: 2 | Iteration number: [270/393] 68% | Training loss: 0.8248649575092174
Epoch: 2 | Iteration number: [280/393] 71% | Training loss: 0.8241649691547667
Epoch: 2 | Iteration number: [290/393] 73% | Training loss: 0.8234542893952337
Epoch: 2 | Iteration number: [300/393] 76% | Training loss: 0.8227608277400335
Epoch: 2 | Iteration number: [310/393] 78% | Training loss: 0.8221260545715209
Epoch: 2 | Iteration number: [320/393] 81% | Training loss: 0.8214349063113332
Epoch: 2 | Iteration number: [330/393] 83% | Training loss: 0.8208361654570608
Epoch: 2 | Iteration number: [340/393] 86% | Training loss: 0.8202074682011323
Epoch: 2 | Iteration number: [350/393] 89% | Training loss: 0.8195300737449102
Epoch: 2 | Iteration number: [360/393] 91% | Training loss: 0.8188901166121165
Epoch: 2 | Iteration number: [370/393] 94% | Training loss: 0.8182043824646924
Epoch: 2 | Iteration number: [380/393] 96% | Training loss: 0.8175809003804859
Epoch: 2 | Iteration number: [390/393] 99% | Training loss: 0.8169829854598412

 End of epoch: 2 | Train Loss: 0.8147844596370183 | Training Time: 66 

 End of epoch: 2 | Eval Loss: 0.7934518444294832 | Evaluating Time: 16 
Epoch: 3 | Iteration number: [10/393] 2% | Training loss: 0.8708056032657623
Epoch: 3 | Iteration number: [20/393] 5% | Training loss: 0.8307976990938186
Epoch: 3 | Iteration number: [30/393] 7% | Training loss: 0.8173679490884145
Epoch: 3 | Iteration number: [40/393] 10% | Training loss: 0.8101586163043976
Epoch: 3 | Iteration number: [50/393] 12% | Training loss: 0.8055736470222473
Epoch: 3 | Iteration number: [60/393] 15% | Training loss: 0.8022982478141785
Epoch: 3 | Iteration number: [70/393] 17% | Training loss: 0.8000591950757163
Epoch: 3 | Iteration number: [80/393] 20% | Training loss: 0.7983175843954087
Epoch: 3 | Iteration number: [90/393] 22% | Training loss: 0.7966924217012193
Epoch: 3 | Iteration number: [100/393] 25% | Training loss: 0.7953683483600616
Epoch: 3 | Iteration number: [110/393] 27% | Training loss: 0.7942157284779983
Epoch: 3 | Iteration number: [120/393] 30% | Training loss: 0.793166221678257
Epoch: 3 | Iteration number: [130/393] 33% | Training loss: 0.7922564433171199
Epoch: 3 | Iteration number: [140/393] 35% | Training loss: 0.7913608380726406
Epoch: 3 | Iteration number: [150/393] 38% | Training loss: 0.7905229024092356
Epoch: 3 | Iteration number: [160/393] 40% | Training loss: 0.7898061152547597
Epoch: 3 | Iteration number: [170/393] 43% | Training loss: 0.7890877884977004
Epoch: 3 | Iteration number: [180/393] 45% | Training loss: 0.7883938954936134
Epoch: 3 | Iteration number: [190/393] 48% | Training loss: 0.7877345831770646
Epoch: 3 | Iteration number: [200/393] 50% | Training loss: 0.7871985679864884
Epoch: 3 | Iteration number: [210/393] 53% | Training loss: 0.7866270343462626
Epoch: 3 | Iteration number: [220/393] 55% | Training loss: 0.7860512551936236
Epoch: 3 | Iteration number: [230/393] 58% | Training loss: 0.7855301027712615
Epoch: 3 | Iteration number: [240/393] 61% | Training loss: 0.7849783053000768
Epoch: 3 | Iteration number: [250/393] 63% | Training loss: 0.7844016284942626
Epoch: 3 | Iteration number: [260/393] 66% | Training loss: 0.78381316111638
Epoch: 3 | Iteration number: [270/393] 68% | Training loss: 0.7833397408326467
Epoch: 3 | Iteration number: [280/393] 71% | Training loss: 0.7828390872904233
Epoch: 3 | Iteration number: [290/393] 73% | Training loss: 0.7823263616397463
Epoch: 3 | Iteration number: [300/393] 76% | Training loss: 0.7818062647183737
Epoch: 3 | Iteration number: [310/393] 78% | Training loss: 0.7813636808626113
Epoch: 3 | Iteration number: [320/393] 81% | Training loss: 0.7808794338256121
Epoch: 3 | Iteration number: [330/393] 83% | Training loss: 0.7805634809262825
Epoch: 3 | Iteration number: [340/393] 86% | Training loss: 0.7801527922644335
Epoch: 3 | Iteration number: [350/393] 89% | Training loss: 0.7797295577185495
Epoch: 3 | Iteration number: [360/393] 91% | Training loss: 0.7793382133046786
Epoch: 3 | Iteration number: [370/393] 94% | Training loss: 0.7788695686572307
Epoch: 3 | Iteration number: [380/393] 96% | Training loss: 0.7784365815551657
Epoch: 3 | Iteration number: [390/393] 99% | Training loss: 0.7780369567565429

 End of epoch: 3 | Train Loss: 0.7759733392688761 | Training Time: 69 

 End of epoch: 3 | Eval Loss: 0.7614588591517234 | Evaluating Time: 17 
Epoch: 4 | Iteration number: [10/393] 2% | Training loss: 0.8372513949871063
Epoch: 4 | Iteration number: [20/393] 5% | Training loss: 0.7984436213970184
Epoch: 4 | Iteration number: [30/393] 7% | Training loss: 0.7852996130784352
Epoch: 4 | Iteration number: [40/393] 10% | Training loss: 0.7788592457771302
Epoch: 4 | Iteration number: [50/393] 12% | Training loss: 0.7745157456398011
Epoch: 4 | Iteration number: [60/393] 15% | Training loss: 0.7716815054416657
Epoch: 4 | Iteration number: [70/393] 17% | Training loss: 0.7694132055555071
