Epoch: 1 | Iteration number: [10/50] 20% | Training loss: 1.0920207262039185
Epoch: 1 | Iteration number: [20/50] 40% | Training loss: 1.0301513522863388
Epoch: 1 | Iteration number: [30/50] 60% | Training loss: 1.0022329310576121
Epoch: 1 | Iteration number: [40/50] 80% | Training loss: 0.9843395859003067

 End of epoch: 1 | Train Loss: 0.9526390838623047 | Training Time: 12 

 End of epoch: 1 | Eval Loss: 0.9162031071526664 | Evaluating Time: 6 
Epoch: 2 | Iteration number: [10/50] 20% | Training loss: 0.9999350070953369
Epoch: 2 | Iteration number: [20/50] 40% | Training loss: 0.951162439584732
Epoch: 2 | Iteration number: [30/50] 60% | Training loss: 0.9337251822153727
Epoch: 2 | Iteration number: [40/50] 80% | Training loss: 0.9242964148521423

 End of epoch: 2 | Train Loss: 0.9006132531166077 | Training Time: 12 

 End of epoch: 2 | Eval Loss: 0.894470819405147 | Evaluating Time: 6 
Epoch: 3 | Iteration number: [10/50] 20% | Training loss: 0.9807124137878418
Epoch: 3 | Iteration number: [20/50] 40% | Training loss: 0.9356585562229156
Epoch: 3 | Iteration number: [30/50] 60% | Training loss: 0.919570900996526
Epoch: 3 | Iteration number: [40/50] 80% | Training loss: 0.9108696162700654

 End of epoch: 3 | Train Loss: 0.8878822219371796 | Training Time: 12 

 End of epoch: 3 | Eval Loss: 0.8856994083949498 | Evaluating Time: 6 
Epoch: 4 | Iteration number: [10/50] 20% | Training loss: 0.9707514345645905
Epoch: 4 | Iteration number: [20/50] 40% | Training loss: 0.9253173381090164
Epoch: 4 | Iteration number: [30/50] 60% | Training loss: 0.9096759915351867
Epoch: 4 | Iteration number: [40/50] 80% | Training loss: 0.9013721615076065

 End of epoch: 4 | Train Loss: 0.8785785555839538 | Training Time: 13 

 End of epoch: 4 | Eval Loss: 0.8770666633333478 | Evaluating Time: 6 
Epoch: 5 | Iteration number: [10/50] 20% | Training loss: 0.9603510856628418
Epoch: 5 | Iteration number: [20/50] 40% | Training loss: 0.915748193860054
