Epoch: 1 | Iteration number: [10/565] 1% | Training loss: 0.7648009479045867
Epoch: 1 | Iteration number: [20/565] 3% | Training loss: 0.7299960196018219
Epoch: 1 | Iteration number: [30/565] 5% | Training loss: 0.7182776550451915
Epoch: 1 | Iteration number: [40/565] 7% | Training loss: 0.712351743876934
Epoch: 1 | Iteration number: [50/565] 8% | Training loss: 0.7087733674049378
Epoch: 1 | Iteration number: [60/565] 10% | Training loss: 0.7064154158035915
Epoch: 1 | Iteration number: [70/565] 12% | Training loss: 0.7046887627669743
Epoch: 1 | Iteration number: [80/565] 14% | Training loss: 0.7034036636352539
Epoch: 1 | Iteration number: [90/565] 15% | Training loss: 0.7023557285467784
Epoch: 1 | Iteration number: [100/565] 17% | Training loss: 0.7015537106990815
Epoch: 1 | Iteration number: [110/565] 19% | Training loss: 0.7008898274465041
Epoch: 1 | Iteration number: [120/565] 21% | Training loss: 0.7002807959914208
Epoch: 1 | Iteration number: [130/565] 23% | Training loss: 0.6998035706006563
Epoch: 1 | Iteration number: [140/565] 24% | Training loss: 0.6993851006031037
Epoch: 1 | Iteration number: [150/565] 26% | Training loss: 0.6990267483393351
Epoch: 1 | Iteration number: [160/565] 28% | Training loss: 0.6987004771828651
Epoch: 1 | Iteration number: [170/565] 30% | Training loss: 0.6984290000270394
Epoch: 1 | Iteration number: [180/565] 31% | Training loss: 0.6981559369299147
Epoch: 1 | Iteration number: [190/565] 33% | Training loss: 0.697908408704557
Epoch: 1 | Iteration number: [200/565] 35% | Training loss: 0.6976937448978424
Epoch: 1 | Iteration number: [210/565] 37% | Training loss: 0.6974922952197847
Epoch: 1 | Iteration number: [220/565] 38% | Training loss: 0.697290648655458
Epoch: 1 | Iteration number: [230/565] 40% | Training loss: 0.6971201437970866
Epoch: 1 | Iteration number: [240/565] 42% | Training loss: 0.6969552708168825
Epoch: 1 | Iteration number: [250/565] 44% | Training loss: 0.6968070025444031
Epoch: 1 | Iteration number: [260/565] 46% | Training loss: 0.6966548121892489
Epoch: 1 | Iteration number: [270/565] 47% | Training loss: 0.6965196536646949
Epoch: 1 | Iteration number: [280/565] 49% | Training loss: 0.6964025348424911
Epoch: 1 | Iteration number: [290/565] 51% | Training loss: 0.6962920100524508
Epoch: 1 | Iteration number: [300/565] 53% | Training loss: 0.6961831720670064
