Epoch: 1 | Iteration number: [10/50] 20% | Training loss: 1.0685038030147553
Epoch: 1 | Iteration number: [20/50] 40% | Training loss: 1.007648316025734
Epoch: 1 | Iteration number: [30/50] 60% | Training loss: 0.9806194762388866
Epoch: 1 | Iteration number: [40/50] 80% | Training loss: 0.9637089505791664

 End of epoch: 1 | Train Loss: 0.9341624581813812 | Training Time: 11 

 End of epoch: 1 | Eval Loss: 0.8870922837938581 | Evaluating Time: 5 
Epoch: 2 | Iteration number: [10/50] 20% | Training loss: 0.9838019073009491
Epoch: 2 | Iteration number: [20/50] 40% | Training loss: 0.9355536878108979
Epoch: 2 | Iteration number: [30/50] 60% | Training loss: 0.917751403649648
Epoch: 2 | Iteration number: [40/50] 80% | Training loss: 0.9079202383756637

 End of epoch: 2 | Train Loss: 0.8845177233219147 | Training Time: 12 

 End of epoch: 2 | Eval Loss: 0.873897739819118 | Evaluating Time: 5 
Epoch: 3 | Iteration number: [10/50] 20% | Training loss: 0.965775591135025
Epoch: 3 | Iteration number: [20/50] 40% | Training loss: 0.9200756818056106
Epoch: 3 | Iteration number: [30/50] 60% | Training loss: 0.9039922674496969
Epoch: 3 | Iteration number: [40/50] 80% | Training loss: 0.8954714789986611

 End of epoch: 3 | Train Loss: 0.8729406142234802 | Training Time: 11 

 End of epoch: 3 | Eval Loss: 0.8644750458853585 | Evaluating Time: 5 
Epoch: 4 | Iteration number: [10/50] 20% | Training loss: 0.9542672157287597
Epoch: 4 | Iteration number: [20/50] 40% | Training loss: 0.9106117844581604
Epoch: 4 | Iteration number: [30/50] 60% | Training loss: 0.8951340476671855
Epoch: 4 | Iteration number: [40/50] 80% | Training loss: 0.8871837019920349

 End of epoch: 4 | Train Loss: 0.8649326956272125 | Training Time: 12 

 End of epoch: 4 | Eval Loss: 0.8566866091319493 | Evaluating Time: 5 
Epoch: 5 | Iteration number: [10/50] 20% | Training loss: 0.9469033300876617
Epoch: 5 | Iteration number: [20/50] 40% | Training loss: 0.9029546558856965
Epoch: 5 | Iteration number: [30/50] 60% | Training loss: 0.8878564099470775
Epoch: 5 | Iteration number: [40/50] 80% | Training loss: 0.8799172177910805

 End of epoch: 5 | Train Loss: 0.8579053711891175 | Training Time: 12 

 End of epoch: 5 | Eval Loss: 0.847442592893328 | Evaluating Time: 5 
Epoch: 6 | Iteration number: [10/50] 20% | Training loss: 0.939486163854599
Epoch: 6 | Iteration number: [20/50] 40% | Training loss: 0.8960155278444291
Epoch: 6 | Iteration number: [30/50] 60% | Training loss: 0.8812297284603119
Epoch: 6 | Iteration number: [40/50] 80% | Training loss: 0.8735188007354736

 End of epoch: 6 | Train Loss: 0.8516764485836029 | Training Time: 11 

 End of epoch: 6 | Eval Loss: 0.8453607048307147 | Evaluating Time: 5 
Epoch: 7 | Iteration number: [10/50] 20% | Training loss: 0.9325248897075653
Epoch: 7 | Iteration number: [20/50] 40% | Training loss: 0.8896887987852097
Epoch: 7 | Iteration number: [30/50] 60% | Training loss: 0.8748049298922221
Epoch: 7 | Iteration number: [40/50] 80% | Training loss: 0.8670304760336875

 End of epoch: 7 | Train Loss: 0.8453094649314881 | Training Time: 12 

 End of epoch: 7 | Eval Loss: 0.8404289824622018 | Evaluating Time: 5 
Epoch: 8 | Iteration number: [10/50] 20% | Training loss: 0.926614773273468
Epoch: 8 | Iteration number: [20/50] 40% | Training loss: 0.8837103098630905
Epoch: 8 | Iteration number: [30/50] 60% | Training loss: 0.8687752028306325
Epoch: 8 | Iteration number: [40/50] 80% | Training loss: 0.8610340610146523

 End of epoch: 8 | Train Loss: 0.8395647895336151 | Training Time: 11 

 End of epoch: 8 | Eval Loss: 0.8349323953901019 | Evaluating Time: 5 
Epoch: 9 | Iteration number: [10/50] 20% | Training loss: 0.9191145122051239
Epoch: 9 | Iteration number: [20/50] 40% | Training loss: 0.8771549522876739
Epoch: 9 | Iteration number: [30/50] 60% | Training loss: 0.8632701158523559
Epoch: 9 | Iteration number: [40/50] 80% | Training loss: 0.8556649297475815

 End of epoch: 9 | Train Loss: 0.8346479678153992 | Training Time: 11 

 End of epoch: 9 | Eval Loss: 0.8323180845805577 | Evaluating Time: 5 
Epoch: 10 | Iteration number: [10/50] 20% | Training loss: 0.9158863723278046
Epoch: 10 | Iteration number: [20/50] 40% | Training loss: 0.8733039319515228
Epoch: 10 | Iteration number: [30/50] 60% | Training loss: 0.8584000368913015
Epoch: 10 | Iteration number: [40/50] 80% | Training loss: 0.8505879893898964

 End of epoch: 10 | Train Loss: 0.8294064092636109 | Training Time: 12 

 End of epoch: 10 | Eval Loss: 0.8239172952515739 | Evaluating Time: 5 
Epoch: 11 | Iteration number: [10/50] 20% | Training loss: 0.9076407253742218
Epoch: 11 | Iteration number: [20/50] 40% | Training loss: 0.865828737616539
Epoch: 11 | Iteration number: [30/50] 60% | Training loss: 0.8516982634862263
Epoch: 11 | Iteration number: [40/50] 80% | Training loss: 0.8442338168621063

 End of epoch: 11 | Train Loss: 0.8228375720977783 | Training Time: 11 

 End of epoch: 11 | Eval Loss: 0.8187578661101205 | Evaluating Time: 5 
Epoch: 12 | Iteration number: [10/50] 20% | Training loss: 0.9018847823143006
Epoch: 12 | Iteration number: [20/50] 40% | Training loss: 0.8602772623300552
Epoch: 12 | Iteration number: [30/50] 60% | Training loss: 0.8460295935471852
Epoch: 12 | Iteration number: [40/50] 80% | Training loss: 0.8384461104869843

 End of epoch: 12 | Train Loss: 0.8176379752159119 | Training Time: 12 

 End of epoch: 12 | Eval Loss: 0.8129376939364842 | Evaluating Time: 5 
Epoch: 13 | Iteration number: [10/50] 20% | Training loss: 0.8957132637500763
Epoch: 13 | Iteration number: [20/50] 40% | Training loss: 0.8543537229299545
Epoch: 13 | Iteration number: [30/50] 60% | Training loss: 0.8402082363764445
Epoch: 13 | Iteration number: [40/50] 80% | Training loss: 0.8328045472502709

 End of epoch: 13 | Train Loss: 0.8118647575378418 | Training Time: 12 

 End of epoch: 13 | Eval Loss: 0.8085971048900059 | Evaluating Time: 6 
Epoch: 14 | Iteration number: [10/50] 20% | Training loss: 0.8894823014736175
Epoch: 14 | Iteration number: [20/50] 40% | Training loss: 0.8486341863870621
Epoch: 14 | Iteration number: [30/50] 60% | Training loss: 0.8344128787517547
Epoch: 14 | Iteration number: [40/50] 80% | Training loss: 0.8271077185869217

 End of epoch: 14 | Train Loss: 0.8064863777160645 | Training Time: 12 

 End of epoch: 14 | Eval Loss: 0.8017305476324899 | Evaluating Time: 5 
Epoch: 15 | Iteration number: [10/50] 20% | Training loss: 0.883862566947937
Epoch: 15 | Iteration number: [20/50] 40% | Training loss: 0.842848488688469
Epoch: 15 | Iteration number: [30/50] 60% | Training loss: 0.8288666725158691
Epoch: 15 | Iteration number: [40/50] 80% | Training loss: 0.8217117294669152

 End of epoch: 15 | Train Loss: 0.8011348283290863 | Training Time: 12 

 End of epoch: 15 | Eval Loss: 0.798179030418396 | Evaluating Time: 5 
Epoch: 16 | Iteration number: [10/50] 20% | Training loss: 0.8778809010982513
Epoch: 16 | Iteration number: [20/50] 40% | Training loss: 0.837626937031746
Epoch: 16 | Iteration number: [30/50] 60% | Training loss: 0.8238599538803101
Epoch: 16 | Iteration number: [40/50] 80% | Training loss: 0.8167252957820892

 End of epoch: 16 | Train Loss: 0.79633664727211 | Training Time: 12 

 End of epoch: 16 | Eval Loss: 0.7936404347419739 | Evaluating Time: 5 
Epoch: 17 | Iteration number: [10/50] 20% | Training loss: 0.8727836966514587
Epoch: 17 | Iteration number: [20/50] 40% | Training loss: 0.8327082127332688
Epoch: 17 | Iteration number: [30/50] 60% | Training loss: 0.8187754849592844
Epoch: 17 | Iteration number: [40/50] 80% | Training loss: 0.8117323979735375

 End of epoch: 17 | Train Loss: 0.7915980625152588 | Training Time: 11 

 End of epoch: 17 | Eval Loss: 0.7864938804081508 | Evaluating Time: 6 
Epoch: 18 | Iteration number: [10/50] 20% | Training loss: 0.8676604151725769
Epoch: 18 | Iteration number: [20/50] 40% | Training loss: 0.827692985534668
Epoch: 18 | Iteration number: [30/50] 60% | Training loss: 0.8142288823922476
Epoch: 18 | Iteration number: [40/50] 80% | Training loss: 0.8071891620755196

 End of epoch: 18 | Train Loss: 0.7870740079879761 | Training Time: 12 

 End of epoch: 18 | Eval Loss: 0.7863353490829468 | Evaluating Time: 5 
Epoch: 19 | Iteration number: [10/50] 20% | Training loss: 0.863039243221283
Epoch: 19 | Iteration number: [20/50] 40% | Training loss: 0.8232021182775497
Epoch: 19 | Iteration number: [30/50] 60% | Training loss: 0.8096142212549845
Epoch: 19 | Iteration number: [40/50] 80% | Training loss: 0.8026218235492706

 End of epoch: 19 | Train Loss: 0.7827935135364532 | Training Time: 11 

 End of epoch: 19 | Eval Loss: 0.7817844918795994 | Evaluating Time: 6 
