Epoch: 1 | Iteration number: [10/565] 1% | Training loss: 0.7647403240203857
Epoch: 1 | Iteration number: [20/565] 3% | Training loss: 0.7296474784612655
Epoch: 1 | Iteration number: [30/565] 5% | Training loss: 0.71783274213473
Epoch: 1 | Iteration number: [40/565] 7% | Training loss: 0.7119836717844009
Epoch: 1 | Iteration number: [50/565] 8% | Training loss: 0.7084154641628265
Epoch: 1 | Iteration number: [60/565] 10% | Training loss: 0.7059788346290589
Epoch: 1 | Iteration number: [70/565] 12% | Training loss: 0.7043033003807068
Epoch: 1 | Iteration number: [80/565] 14% | Training loss: 0.7030167423188687
Epoch: 1 | Iteration number: [90/565] 15% | Training loss: 0.7019840445783403
Epoch: 1 | Iteration number: [100/565] 17% | Training loss: 0.7011906290054322
Epoch: 1 | Iteration number: [110/565] 19% | Training loss: 0.7005125603892587
Epoch: 1 | Iteration number: [120/565] 21% | Training loss: 0.6998907878994942
Epoch: 1 | Iteration number: [130/565] 23% | Training loss: 0.6994068847252772
Epoch: 1 | Iteration number: [140/565] 24% | Training loss: 0.6990204530102866
Epoch: 1 | Iteration number: [150/565] 26% | Training loss: 0.6986455674966177
Epoch: 1 | Iteration number: [160/565] 28% | Training loss: 0.6982947506010533
Epoch: 1 | Iteration number: [170/565] 30% | Training loss: 0.6979908662683824
Epoch: 1 | Iteration number: [180/565] 31% | Training loss: 0.6977173258860906
Epoch: 1 | Iteration number: [190/565] 33% | Training loss: 0.6974598210108908
Epoch: 1 | Iteration number: [200/565] 35% | Training loss: 0.6972352540493012
Epoch: 1 | Iteration number: [210/565] 37% | Training loss: 0.6970304421016148
Epoch: 1 | Iteration number: [220/565] 38% | Training loss: 0.6968377140435306
Epoch: 1 | Iteration number: [230/565] 40% | Training loss: 0.6966667201208032
Epoch: 1 | Iteration number: [240/565] 42% | Training loss: 0.6964959467450778
Epoch: 1 | Iteration number: [250/565] 44% | Training loss: 0.6963433427810669
Epoch: 1 | Iteration number: [260/565] 46% | Training loss: 0.6962021609911552
Epoch: 1 | Iteration number: [270/565] 47% | Training loss: 0.6960589821691866
Epoch: 1 | Iteration number: [280/565] 49% | Training loss: 0.6959526477115495
Epoch: 1 | Iteration number: [290/565] 51% | Training loss: 0.6958347863164441
Epoch: 1 | Iteration number: [300/565] 53% | Training loss: 0.6957275170087814
Epoch: 1 | Iteration number: [310/565] 54% | Training loss: 0.695630552499525
Epoch: 1 | Iteration number: [320/565] 56% | Training loss: 0.6955289656296373
Epoch: 1 | Iteration number: [330/565] 58% | Training loss: 0.6954247940670361
Epoch: 1 | Iteration number: [340/565] 60% | Training loss: 0.69532071667559
Epoch: 1 | Iteration number: [350/565] 61% | Training loss: 0.695231455564499
Epoch: 1 | Iteration number: [360/565] 63% | Training loss: 0.695134967731105
Epoch: 1 | Iteration number: [370/565] 65% | Training loss: 0.6950510461588164
Epoch: 1 | Iteration number: [380/565] 67% | Training loss: 0.6949650477421911
Epoch: 1 | Iteration number: [390/565] 69% | Training loss: 0.6948892183792896
Epoch: 1 | Iteration number: [400/565] 70% | Training loss: 0.6948130613565445
Epoch: 1 | Iteration number: [410/565] 72% | Training loss: 0.6947408001597335
Epoch: 1 | Iteration number: [420/565] 74% | Training loss: 0.6946735008841469
Epoch: 1 | Iteration number: [430/565] 76% | Training loss: 0.6946034457794455
Epoch: 1 | Iteration number: [440/565] 77% | Training loss: 0.6945331061428244
Epoch: 1 | Iteration number: [450/565] 79% | Training loss: 0.6944696874088712
Epoch: 1 | Iteration number: [460/565] 81% | Training loss: 0.6944016275198563
Epoch: 1 | Iteration number: [470/565] 83% | Training loss: 0.694335278805266
Epoch: 1 | Iteration number: [480/565] 84% | Training loss: 0.6942763365805149
Epoch: 1 | Iteration number: [490/565] 86% | Training loss: 0.694218725695902
Epoch: 1 | Iteration number: [500/565] 88% | Training loss: 0.6941550425291061
Epoch: 1 | Iteration number: [510/565] 90% | Training loss: 0.6940905075447232
Epoch: 1 | Iteration number: [520/565] 92% | Training loss: 0.6940419231469814
Epoch: 1 | Iteration number: [530/565] 93% | Training loss: 0.6939814459602788
Epoch: 1 | Iteration number: [540/565] 95% | Training loss: 0.693929143194799
Epoch: 1 | Iteration number: [550/565] 97% | Training loss: 0.693867914243178
Epoch: 1 | Iteration number: [560/565] 99% | Training loss: 0.6938192768820695

 End of epoch: 1 | Train Loss: 0.6925700123331188 | Training Time: 100 

 End of epoch: 1 | Eval Loss: 0.692736063684736 | Evaluating Time: 5 
Epoch: 2 | Iteration number: [10/565] 1% | Training loss: 0.760215026140213
Epoch: 2 | Iteration number: [20/565] 3% | Training loss: 0.7256724536418915
Epoch: 2 | Iteration number: [30/565] 5% | Training loss: 0.7140964051087697
Epoch: 2 | Iteration number: [40/565] 7% | Training loss: 0.7083642661571503
Epoch: 2 | Iteration number: [50/565] 8% | Training loss: 0.704783684015274
Epoch: 2 | Iteration number: [60/565] 10% | Training loss: 0.702493088444074
Epoch: 2 | Iteration number: [70/565] 12% | Training loss: 0.7008166406835828
Epoch: 2 | Iteration number: [80/565] 14% | Training loss: 0.6995762884616852
Epoch: 2 | Iteration number: [90/565] 15% | Training loss: 0.6985989941491021
Epoch: 2 | Iteration number: [100/565] 17% | Training loss: 0.697778627872467
Epoch: 2 | Iteration number: [110/565] 19% | Training loss: 0.6971532111818141
Epoch: 2 | Iteration number: [120/565] 21% | Training loss: 0.6965997457504273
Epoch: 2 | Iteration number: [130/565] 23% | Training loss: 0.6961434676096989
