Epoch: 1 | Iteration number: [10/565] 1% | Training loss: 0.7693326234817505
Epoch: 1 | Iteration number: [20/565] 3% | Training loss: 0.733909648656845
Epoch: 1 | Iteration number: [30/565] 5% | Training loss: 0.7221069931983948
Epoch: 1 | Iteration number: [40/565] 7% | Training loss: 0.7161739245057106
Epoch: 1 | Iteration number: [50/565] 8% | Training loss: 0.7125869047641754
Epoch: 1 | Iteration number: [60/565] 10% | Training loss: 0.7101775209108988
Epoch: 1 | Iteration number: [70/565] 12% | Training loss: 0.7084541848727635
Epoch: 1 | Iteration number: [80/565] 14% | Training loss: 0.7071135349571704
Epoch: 1 | Iteration number: [90/565] 15% | Training loss: 0.7060720456971062
Epoch: 1 | Iteration number: [100/565] 17% | Training loss: 0.7052470237016678
Epoch: 1 | Iteration number: [110/565] 19% | Training loss: 0.7045637547969819
Epoch: 1 | Iteration number: [120/565] 21% | Training loss: 0.7039715766906738
Epoch: 1 | Iteration number: [130/565] 23% | Training loss: 0.7034766664871803
Epoch: 1 | Iteration number: [140/565] 24% | Training loss: 0.7030586340597698
Epoch: 1 | Iteration number: [150/565] 26% | Training loss: 0.7026663088798523
Epoch: 1 | Iteration number: [160/565] 28% | Training loss: 0.7023183513432741
Epoch: 1 | Iteration number: [170/565] 30% | Training loss: 0.701992844132816
Epoch: 1 | Iteration number: [180/565] 31% | Training loss: 0.7017295377122031
Epoch: 1 | Iteration number: [190/565] 33% | Training loss: 0.7014633975530925
Epoch: 1 | Iteration number: [200/565] 35% | Training loss: 0.7012261241674423
Epoch: 1 | Iteration number: [210/565] 37% | Training loss: 0.7009930849075318
Epoch: 1 | Iteration number: [220/565] 38% | Training loss: 0.700799560546875
Epoch: 1 | Iteration number: [230/565] 40% | Training loss: 0.7006084522475367
Epoch: 1 | Iteration number: [240/565] 42% | Training loss: 0.7004289728899796
Epoch: 1 | Iteration number: [250/565] 44% | Training loss: 0.7002579946517944
Epoch: 1 | Iteration number: [260/565] 46% | Training loss: 0.7001009429876621
Epoch: 1 | Iteration number: [270/565] 47% | Training loss: 0.6999573402934605
Epoch: 1 | Iteration number: [280/565] 49% | Training loss: 0.6998236066528729
Epoch: 1 | Iteration number: [290/565] 51% | Training loss: 0.6996876560408494
Epoch: 1 | Iteration number: [300/565] 53% | Training loss: 0.699561820824941
Epoch: 1 | Iteration number: [310/565] 54% | Training loss: 0.699431203449926
Epoch: 1 | Iteration number: [320/565] 56% | Training loss: 0.6993049167096614
Epoch: 1 | Iteration number: [330/565] 58% | Training loss: 0.6991923928260804
Epoch: 1 | Iteration number: [340/565] 60% | Training loss: 0.6990835652631872
Epoch: 1 | Iteration number: [350/565] 61% | Training loss: 0.6989740691866193
Epoch: 1 | Iteration number: [360/565] 63% | Training loss: 0.6988813843992021
Epoch: 1 | Iteration number: [370/565] 65% | Training loss: 0.6988007511641529
Epoch: 1 | Iteration number: [380/565] 67% | Training loss: 0.6987062468340522
Epoch: 1 | Iteration number: [390/565] 69% | Training loss: 0.6986228987192497
Epoch: 1 | Iteration number: [400/565] 70% | Training loss: 0.6985378888249397
Epoch: 1 | Iteration number: [410/565] 72% | Training loss: 0.6984619589840494
Epoch: 1 | Iteration number: [420/565] 74% | Training loss: 0.6983863552411397
Epoch: 1 | Iteration number: [430/565] 76% | Training loss: 0.6983016831930293
Epoch: 1 | Iteration number: [440/565] 77% | Training loss: 0.6982234407554974
Epoch: 1 | Iteration number: [450/565] 79% | Training loss: 0.6981397726800707
Epoch: 1 | Iteration number: [460/565] 81% | Training loss: 0.6980662396420603
Epoch: 1 | Iteration number: [470/565] 83% | Training loss: 0.697998695551081
Epoch: 1 | Iteration number: [480/565] 84% | Training loss: 0.6979225371032953
Epoch: 1 | Iteration number: [490/565] 86% | Training loss: 0.6978591303436124
Epoch: 1 | Iteration number: [500/565] 88% | Training loss: 0.6977968425750732
Epoch: 1 | Iteration number: [510/565] 90% | Training loss: 0.6977395790464738
Epoch: 1 | Iteration number: [520/565] 92% | Training loss: 0.6976755880392514
Epoch: 1 | Iteration number: [530/565] 93% | Training loss: 0.6976191103458405
Epoch: 1 | Iteration number: [540/565] 95% | Training loss: 0.6975571832171192
Epoch: 1 | Iteration number: [550/565] 97% | Training loss: 0.6974994826316834
Epoch: 1 | Iteration number: [560/565] 99% | Training loss: 0.6974321150353977

 End of epoch: 1 | Train Loss: 0.6961746089226377 | Training Time: 89 

 End of epoch: 1 | Eval Loss: 0.6955353447369167 | Evaluating Time: 6 
Epoch: 2 | Iteration number: [10/565] 1% | Training loss: 0.7634072184562684
Epoch: 2 | Iteration number: [20/565] 3% | Training loss: 0.7289857238531112
Epoch: 2 | Iteration number: [30/565] 5% | Training loss: 0.7173701922098795
Epoch: 2 | Iteration number: [40/565] 7% | Training loss: 0.7115779787302017
Epoch: 2 | Iteration number: [50/565] 8% | Training loss: 0.7081021177768707
Epoch: 2 | Iteration number: [60/565] 10% | Training loss: 0.7057255119085312
Epoch: 2 | Iteration number: [70/565] 12% | Training loss: 0.704027590581349
Epoch: 2 | Iteration number: [80/565] 14% | Training loss: 0.702753521502018
Epoch: 2 | Iteration number: [90/565] 15% | Training loss: 0.7016968627770742
Epoch: 2 | Iteration number: [100/565] 17% | Training loss: 0.7009004992246628
Epoch: 2 | Iteration number: [110/565] 19% | Training loss: 0.7002539304169741
Epoch: 2 | Iteration number: [120/565] 21% | Training loss: 0.6996719881892204
Epoch: 2 | Iteration number: [130/565] 23% | Training loss: 0.699183656160648
Epoch: 2 | Iteration number: [140/565] 24% | Training loss: 0.6987927828516279
Epoch: 2 | Iteration number: [150/565] 26% | Training loss: 0.6984218808015188
Epoch: 2 | Iteration number: [160/565] 28% | Training loss: 0.6981279727071523
Epoch: 2 | Iteration number: [170/565] 30% | Training loss: 0.6978504878633163
Epoch: 2 | Iteration number: [180/565] 31% | Training loss: 0.6975986467467414
Epoch: 2 | Iteration number: [190/565] 33% | Training loss: 0.697388093722494
Epoch: 2 | Iteration number: [200/565] 35% | Training loss: 0.6971803653240204
Epoch: 2 | Iteration number: [210/565] 37% | Training loss: 0.6969972908496856
Epoch: 2 | Iteration number: [220/565] 38% | Training loss: 0.6968249917030335
Epoch: 2 | Iteration number: [230/565] 40% | Training loss: 0.6966860937035602
Epoch: 2 | Iteration number: [240/565] 42% | Training loss: 0.696561428407828
Epoch: 2 | Iteration number: [250/565] 44% | Training loss: 0.6964196302890777
Epoch: 2 | Iteration number: [260/565] 46% | Training loss: 0.6962913611760506
Epoch: 2 | Iteration number: [270/565] 47% | Training loss: 0.6961805330382453
Epoch: 2 | Iteration number: [280/565] 49% | Training loss: 0.6960600299494607
Epoch: 2 | Iteration number: [290/565] 51% | Training loss: 0.6959569986524253
Epoch: 2 | Iteration number: [300/565] 53% | Training loss: 0.6958554623524348
Epoch: 2 | Iteration number: [310/565] 54% | Training loss: 0.6957485512379677
Epoch: 2 | Iteration number: [320/565] 56% | Training loss: 0.6956513622775674
Epoch: 2 | Iteration number: [330/565] 58% | Training loss: 0.6955687362136262
Epoch: 2 | Iteration number: [340/565] 60% | Training loss: 0.6954914457657758
Epoch: 2 | Iteration number: [350/565] 61% | Training loss: 0.6954275219781059
Epoch: 2 | Iteration number: [360/565] 63% | Training loss: 0.6953493919637468
Epoch: 2 | Iteration number: [370/565] 65% | Training loss: 0.6952806224694124
Epoch: 2 | Iteration number: [380/565] 67% | Training loss: 0.6952229757057993
Epoch: 2 | Iteration number: [390/565] 69% | Training loss: 0.6951644736986894
Epoch: 2 | Iteration number: [400/565] 70% | Training loss: 0.6951090840995312
Epoch: 2 | Iteration number: [410/565] 72% | Training loss: 0.6950428036654868
Epoch: 2 | Iteration number: [420/565] 74% | Training loss: 0.6949885899112338
Epoch: 2 | Iteration number: [430/565] 76% | Training loss: 0.694928397134293
Epoch: 2 | Iteration number: [440/565] 77% | Training loss: 0.6948760318485173
Epoch: 2 | Iteration number: [450/565] 79% | Training loss: 0.6948206392923991
Epoch: 2 | Iteration number: [460/565] 81% | Training loss: 0.694766754300698
Epoch: 2 | Iteration number: [470/565] 83% | Training loss: 0.6947131773258778
Epoch: 2 | Iteration number: [480/565] 84% | Training loss: 0.6946671304603418
Epoch: 2 | Iteration number: [490/565] 86% | Training loss: 0.6946147533095612
Epoch: 2 | Iteration number: [500/565] 88% | Training loss: 0.6945669213533402
Epoch: 2 | Iteration number: [510/565] 90% | Training loss: 0.6945173822197259
Epoch: 2 | Iteration number: [520/565] 92% | Training loss: 0.6944734974549367
Epoch: 2 | Iteration number: [530/565] 93% | Training loss: 0.694429553454777
Epoch: 2 | Iteration number: [540/565] 95% | Training loss: 0.6943824430306752
Epoch: 2 | Iteration number: [550/565] 97% | Training loss: 0.6943458440087058
Epoch: 2 | Iteration number: [560/565] 99% | Training loss: 0.6942960964781898

 End of epoch: 2 | Train Loss: 0.6930514320863032 | Training Time: 88 

 End of epoch: 2 | Eval Loss: 0.6943148970603943 | Evaluating Time: 6 
Epoch: 3 | Iteration number: [10/565] 1% | Training loss: 0.7615559756755829
Epoch: 3 | Iteration number: [20/565] 3% | Training loss: 0.7266817927360535
Epoch: 3 | Iteration number: [30/565] 5% | Training loss: 0.7151820739110311
Epoch: 3 | Iteration number: [40/565] 7% | Training loss: 0.7092843532562256
Epoch: 3 | Iteration number: [50/565] 8% | Training loss: 0.7058579182624817
Epoch: 3 | Iteration number: [60/565] 10% | Training loss: 0.7036049485206604
Epoch: 3 | Iteration number: [70/565] 12% | Training loss: 0.7019688997949872
Epoch: 3 | Iteration number: [80/565] 14% | Training loss: 0.7007261335849762
Epoch: 3 | Iteration number: [90/565] 15% | Training loss: 0.6997550540500217
Epoch: 3 | Iteration number: [100/565] 17% | Training loss: 0.6989721995592117
Epoch: 3 | Iteration number: [110/565] 19% | Training loss: 0.6983360713178461
Epoch: 3 | Iteration number: [120/565] 21% | Training loss: 0.697787988682588
Epoch: 3 | Iteration number: [130/565] 23% | Training loss: 0.697319221496582
