Epoch: 1 | Iteration number: [10/565] 1% | Training loss: 0.7636866092681884
Epoch: 1 | Iteration number: [20/565] 3% | Training loss: 0.7286130100488662
Epoch: 1 | Iteration number: [30/565] 5% | Training loss: 0.7170071105162302
Epoch: 1 | Iteration number: [40/565] 7% | Training loss: 0.7111326411366463
Epoch: 1 | Iteration number: [50/565] 8% | Training loss: 0.7075387346744537
Epoch: 1 | Iteration number: [60/565] 10% | Training loss: 0.7051495750745137
Epoch: 1 | Iteration number: [70/565] 12% | Training loss: 0.7033965621675764
Epoch: 1 | Iteration number: [80/565] 14% | Training loss: 0.7021032676100731
Epoch: 1 | Iteration number: [90/565] 15% | Training loss: 0.7010816633701324
Epoch: 1 | Iteration number: [100/565] 17% | Training loss: 0.700236394405365
Epoch: 1 | Iteration number: [110/565] 19% | Training loss: 0.6995398700237274
Epoch: 1 | Iteration number: [120/565] 21% | Training loss: 0.6989361008008321
Epoch: 1 | Iteration number: [130/565] 23% | Training loss: 0.6984374303084153
Epoch: 1 | Iteration number: [140/565] 24% | Training loss: 0.6980202879224505
Epoch: 1 | Iteration number: [150/565] 26% | Training loss: 0.6976410881678263
Epoch: 1 | Iteration number: [160/565] 28% | Training loss: 0.6972924530506134
Epoch: 1 | Iteration number: [170/565] 30% | Training loss: 0.6969828293604009
Epoch: 1 | Iteration number: [180/565] 31% | Training loss: 0.6966764539480209
Epoch: 1 | Iteration number: [190/565] 33% | Training loss: 0.696427310454218
Epoch: 1 | Iteration number: [200/565] 35% | Training loss: 0.6961935609579086
Epoch: 1 | Iteration number: [210/565] 37% | Training loss: 0.6959810759340014
Epoch: 1 | Iteration number: [220/565] 38% | Training loss: 0.6958052163774316
Epoch: 1 | Iteration number: [230/565] 40% | Training loss: 0.695625970415447
Epoch: 1 | Iteration number: [240/565] 42% | Training loss: 0.6954651479919751
Epoch: 1 | Iteration number: [250/565] 44% | Training loss: 0.6953097937107087
Epoch: 1 | Iteration number: [260/565] 46% | Training loss: 0.6951594600310692
Epoch: 1 | Iteration number: [270/565] 47% | Training loss: 0.6950241499476962
Epoch: 1 | Iteration number: [280/565] 49% | Training loss: 0.6948905768139022
Epoch: 1 | Iteration number: [290/565] 51% | Training loss: 0.6947731774428795
Epoch: 1 | Iteration number: [300/565] 53% | Training loss: 0.6946826400359472
Epoch: 1 | Iteration number: [310/565] 54% | Training loss: 0.6945806151436221
Epoch: 1 | Iteration number: [320/565] 56% | Training loss: 0.6944903030991554
Epoch: 1 | Iteration number: [330/565] 58% | Training loss: 0.694394874572754
Epoch: 1 | Iteration number: [340/565] 60% | Training loss: 0.6943114817142486
Epoch: 1 | Iteration number: [350/565] 61% | Training loss: 0.6942385252884457
Epoch: 1 | Iteration number: [360/565] 63% | Training loss: 0.6941540403498544
Epoch: 1 | Iteration number: [370/565] 65% | Training loss: 0.6940735518932343
Epoch: 1 | Iteration number: [380/565] 67% | Training loss: 0.6939936523374758
Epoch: 1 | Iteration number: [390/565] 69% | Training loss: 0.6939193141766083
Epoch: 1 | Iteration number: [400/565] 70% | Training loss: 0.693842021226883
Epoch: 1 | Iteration number: [410/565] 72% | Training loss: 0.6937684258309806
Epoch: 1 | Iteration number: [420/565] 74% | Training loss: 0.6937065520456859
Epoch: 1 | Iteration number: [430/565] 76% | Training loss: 0.6936404766038406
Epoch: 1 | Iteration number: [440/565] 77% | Training loss: 0.693569407815283
Epoch: 1 | Iteration number: [450/565] 79% | Training loss: 0.693505245314704
Epoch: 1 | Iteration number: [460/565] 81% | Training loss: 0.6934364092090856
Epoch: 1 | Iteration number: [470/565] 83% | Training loss: 0.6933860248707711
Epoch: 1 | Iteration number: [480/565] 84% | Training loss: 0.693329993262887
Epoch: 1 | Iteration number: [490/565] 86% | Training loss: 0.6932774839352588
Epoch: 1 | Iteration number: [500/565] 88% | Training loss: 0.6932248500585556
Epoch: 1 | Iteration number: [510/565] 90% | Training loss: 0.6931656007673226
Epoch: 1 | Iteration number: [520/565] 92% | Training loss: 0.6931160166859627
Epoch: 1 | Iteration number: [530/565] 93% | Training loss: 0.6930665442403757
Epoch: 1 | Iteration number: [540/565] 95% | Training loss: 0.6930186021107214
Epoch: 1 | Iteration number: [550/565] 97% | Training loss: 0.6929702273282138
Epoch: 1 | Iteration number: [560/565] 99% | Training loss: 0.6929272542042392

 End of epoch: 1 | Train Loss: 0.6916797983962878 | Training Time: 87 

 End of epoch: 1 | Eval Loss: 0.6923869848251343 | Evaluating Time: 6 
Epoch: 2 | Iteration number: [10/565] 1% | Training loss: 0.7591257214546203
Epoch: 2 | Iteration number: [20/565] 3% | Training loss: 0.7247999966144562
Epoch: 2 | Iteration number: [30/565] 5% | Training loss: 0.7133050421873729
Epoch: 2 | Iteration number: [40/565] 7% | Training loss: 0.7075536951422692
Epoch: 2 | Iteration number: [50/565] 8% | Training loss: 0.7040482175350189
Epoch: 2 | Iteration number: [60/565] 10% | Training loss: 0.7017245848973592
Epoch: 2 | Iteration number: [70/565] 12% | Training loss: 0.7000408853803363
Epoch: 2 | Iteration number: [80/565] 14% | Training loss: 0.6987739339470863
Epoch: 2 | Iteration number: [90/565] 15% | Training loss: 0.6978367553816901
Epoch: 2 | Iteration number: [100/565] 17% | Training loss: 0.6970559650659561
Epoch: 2 | Iteration number: [110/565] 19% | Training loss: 0.696391166340221
Epoch: 2 | Iteration number: [120/565] 21% | Training loss: 0.6958546996116638
Epoch: 2 | Iteration number: [130/565] 23% | Training loss: 0.6953765736176417
Epoch: 2 | Iteration number: [140/565] 24% | Training loss: 0.6949895522424153
Epoch: 2 | Iteration number: [150/565] 26% | Training loss: 0.6946573781967164
Epoch: 2 | Iteration number: [160/565] 28% | Training loss: 0.6943648185580968
Epoch: 2 | Iteration number: [170/565] 30% | Training loss: 0.6941312274512123
Epoch: 2 | Iteration number: [180/565] 31% | Training loss: 0.6939055383205414
Epoch: 2 | Iteration number: [190/565] 33% | Training loss: 0.6936896038682837
Epoch: 2 | Iteration number: [200/565] 35% | Training loss: 0.6934904593229294
Epoch: 2 | Iteration number: [210/565] 37% | Training loss: 0.6933084363029116
Epoch: 2 | Iteration number: [220/565] 38% | Training loss: 0.6931502418084579
Epoch: 2 | Iteration number: [230/565] 40% | Training loss: 0.6930062325104424
Epoch: 2 | Iteration number: [240/565] 42% | Training loss: 0.6929000216225784
