Epoch: 1 | Iteration number: [10/50] 20% | Training loss: 1.0753137826919557
Epoch: 1 | Iteration number: [20/50] 40% | Training loss: 1.0167536586523056
Epoch: 1 | Iteration number: [30/50] 60% | Training loss: 0.9928217371304829
Epoch: 1 | Iteration number: [40/50] 80% | Training loss: 0.9773720368742943

 End of epoch: 1 | Train Loss: 0.9478399789333344 | Training Time: 52 

 End of epoch: 1 | Eval Loss: 0.9186273983546666 | Evaluating Time: 7 
Epoch: 2 | Iteration number: [10/50] 20% | Training loss: 1.0050589621067048
Epoch: 2 | Iteration number: [20/50] 40% | Training loss: 0.956206277012825
Epoch: 2 | Iteration number: [30/50] 60% | Training loss: 0.9390237053235372
Epoch: 2 | Iteration number: [40/50] 80% | Training loss: 0.9294202342629433

 End of epoch: 2 | Train Loss: 0.9054393589496612 | Training Time: 15 

 End of epoch: 2 | Eval Loss: 0.8966863410813468 | Evaluating Time: 7 
Epoch: 3 | Iteration number: [10/50] 20% | Training loss: 0.9872864782810211
Epoch: 3 | Iteration number: [20/50] 40% | Training loss: 0.9411123305559158
Epoch: 3 | Iteration number: [30/50] 60% | Training loss: 0.9246580541133881
Epoch: 3 | Iteration number: [40/50] 80% | Training loss: 0.9157929703593254

 End of epoch: 3 | Train Loss: 0.8925446927547455 | Training Time: 15 

 End of epoch: 3 | Eval Loss: 0.8853745630809239 | Evaluating Time: 7 
Epoch: 4 | Iteration number: [10/50] 20% | Training loss: 0.9762116849422455
Epoch: 4 | Iteration number: [20/50] 40% | Training loss: 0.9305975943803787
Epoch: 4 | Iteration number: [30/50] 60% | Training loss: 0.9144039273262023
Epoch: 4 | Iteration number: [40/50] 80% | Training loss: 0.9061435893177986

 End of epoch: 4 | Train Loss: 0.8831726562976837 | Training Time: 14 

 End of epoch: 4 | Eval Loss: 0.8786935210227966 | Evaluating Time: 7 
Epoch: 5 | Iteration number: [10/50] 20% | Training loss: 0.9645102977752685
Epoch: 5 | Iteration number: [20/50] 40% | Training loss: 0.9198893874883651
Epoch: 5 | Iteration number: [30/50] 60% | Training loss: 0.9044267912705739
Epoch: 5 | Iteration number: [40/50] 80% | Training loss: 0.8962071731686592

 End of epoch: 5 | Train Loss: 0.873855277299881 | Training Time: 14 

 End of epoch: 5 | Eval Loss: 0.870293378829956 | Evaluating Time: 7 
Epoch: 6 | Iteration number: [10/50] 20% | Training loss: 0.9558840155601501
Epoch: 6 | Iteration number: [20/50] 40% | Training loss: 0.9119432806968689
Epoch: 6 | Iteration number: [30/50] 60% | Training loss: 0.8965459843476613
Epoch: 6 | Iteration number: [40/50] 80% | Training loss: 0.8884296312928199

 End of epoch: 6 | Train Loss: 0.8661973571777344 | Training Time: 15 

 End of epoch: 6 | Eval Loss: 0.862022842679705 | Evaluating Time: 7 
Epoch: 7 | Iteration number: [10/50] 20% | Training loss: 0.9478805601596832
Epoch: 7 | Iteration number: [20/50] 40% | Training loss: 0.903834056854248
Epoch: 7 | Iteration number: [30/50] 60% | Training loss: 0.8886861443519593
Epoch: 7 | Iteration number: [40/50] 80% | Training loss: 0.8806701302528381

 End of epoch: 7 | Train Loss: 0.8585632169246673 | Training Time: 14 

 End of epoch: 7 | Eval Loss: 0.8538115705762591 | Evaluating Time: 7 
Epoch: 8 | Iteration number: [10/50] 20% | Training loss: 0.9397522330284118
Epoch: 8 | Iteration number: [20/50] 40% | Training loss: 0.8958747327327728
Epoch: 8 | Iteration number: [30/50] 60% | Training loss: 0.8809536774953206
Epoch: 8 | Iteration number: [40/50] 80% | Training loss: 0.8729939252138138

 End of epoch: 8 | Train Loss: 0.8508943593502045 | Training Time: 15 

 End of epoch: 8 | Eval Loss: 0.8460934587887355 | Evaluating Time: 7 
Epoch: 9 | Iteration number: [10/50] 20% | Training loss: 0.9298854112625122
Epoch: 9 | Iteration number: [20/50] 40% | Training loss: 0.8872408956289292
Epoch: 9 | Iteration number: [30/50] 60% | Training loss: 0.8722835779190063
Epoch: 9 | Iteration number: [40/50] 80% | Training loss: 0.8643603608012199

 End of epoch: 9 | Train Loss: 0.8427462482452392 | Training Time: 14 

 End of epoch: 9 | Eval Loss: 0.8385447519166129 | Evaluating Time: 7 
Epoch: 10 | Iteration number: [10/50] 20% | Training loss: 0.9217767000198365
Epoch: 10 | Iteration number: [20/50] 40% | Training loss: 0.8791246920824051
Epoch: 10 | Iteration number: [30/50] 60% | Training loss: 0.8644877473513285
Epoch: 10 | Iteration number: [40/50] 80% | Training loss: 0.8567015513777733

 End of epoch: 10 | Train Loss: 0.8349665462970733 | Training Time: 15 

 End of epoch: 10 | Eval Loss: 0.8310524225234985 | Evaluating Time: 7 
Epoch: 11 | Iteration number: [10/50] 20% | Training loss: 0.9127950251102448
Epoch: 11 | Iteration number: [20/50] 40% | Training loss: 0.8708535224199295
Epoch: 11 | Iteration number: [30/50] 60% | Training loss: 0.8562087933222453
Epoch: 11 | Iteration number: [40/50] 80% | Training loss: 0.8486147746443748

 End of epoch: 11 | Train Loss: 0.8272205698490143 | Training Time: 15 

 End of epoch: 11 | Eval Loss: 0.824899571282523 | Evaluating Time: 7 
Epoch: 12 | Iteration number: [10/50] 20% | Training loss: 0.9047338187694549
Epoch: 12 | Iteration number: [20/50] 40% | Training loss: 0.8631739407777786
Epoch: 12 | Iteration number: [30/50] 60% | Training loss: 0.8487827698389689
Epoch: 12 | Iteration number: [40/50] 80% | Training loss: 0.8413709551095963

 End of epoch: 12 | Train Loss: 0.820344533920288 | Training Time: 15 

 End of epoch: 12 | Eval Loss: 0.8179253254617963 | Evaluating Time: 7 
Epoch: 13 | Iteration number: [10/50] 20% | Training loss: 0.8977568686008454
Epoch: 13 | Iteration number: [20/50] 40% | Training loss: 0.8561306387186051
Epoch: 13 | Iteration number: [30/50] 60% | Training loss: 0.8418260256449381
Epoch: 13 | Iteration number: [40/50] 80% | Training loss: 0.8344932228326798

